Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
5/21/2007,3.939642906,4.016070843,3.930356979,3.999285936,3.377297878,639892400,0,0
5/22/2007,4.017499924,4.0625,4.000357151,4.054999828,3.424346924,572409600,0,0
5/23/2007,4.072143078,4.107142925,4.021070957,4.031785965,3.404744148,911374800,0,0
5/24/2007,4.028929234,4.08785677,3.941786051,3.95321393,3.338392019,887362000,0,0
5/25/2007,4,4.063570976,3.982142925,4.057857037,3.426760197,632959600,0,0
5/29/2007,4.087500095,4.102142811,4.024642944,4.083929062,3.448777199,645694000,0,0
5/30/2007,4.08214283,4.245714188,4.054643154,4.241786003,3.582083464,1478444800,0,0
5/31/2007,4.288214207,4.363214016,4.269286156,4.328214169,3.65506959,1297066400,0,0
6/1/2007,4.324999809,4.328214169,4.22464323,4.228570938,3.570923328,885262000,0,0
6/4/2007,4.236785889,4.347499847,4.210713863,4.333213806,3.659292221,886673200,0,0
6/5/2007,4.336071014,4.38178587,4.303571224,4.381071091,3.699705362,920785600,0,0
6/6/2007,4.367856979,4.430356979,4.35535717,4.415713787,3.728960991,1112241200,0,0
6/7/2007,4.463929176,4.557499886,4.399642944,4.431070805,3.741929531,1915079600,0,0
6/8/2007,4.493570805,4.493928909,4.367499828,4.446071148,3.754596949,1241682400,0,0
6/11/2007,4.5,4.505356789,4.269286156,4.292500019,3.624910355,1874258400,0,0
6/12/2007,4.262499809,4.346786022,4.225357056,4.299285889,3.630640984,1426566400,0,0
6/13/2007,4.326786041,4.328214169,4.121428967,4.196428776,3.543780565,1721353200,0,0
6/14/2007,4.185713768,4.266070843,4.157856941,4.241071224,3.581479549,973266000,0,0
6/15/2007,4.307857037,4.309642792,4.280714035,4.303571224,3.634259462,811218800,0,0
6/18/2007,4.402856827,4.470714092,4.376429081,4.46750021,3.772693157,910604800,0,0
6/19/2007,4.453214169,4.464643002,4.389643192,4.416429043,3.729564905,943026000,0,0
6/20/2007,4.423929214,4.452143192,4.339285851,4.341071129,3.665927649,897512000,0,0
6/21/2007,4.346428871,4.438929081,4.311429024,4.425000191,3.73680377,867045200,0,0
6/22/2007,4.423213959,4.444643021,4.370714188,4.392857075,3.709658384,631876000,0,0
6/25/2007,4.435357094,4.46750021,4.323571205,4.36928606,3.689754963,965403600,0,0
6/26/2007,4.427856922,4.428571224,4.239999771,4.273213863,3.608622313,1345005200,0,0
6/27/2007,4.307499886,4.358571053,4.259285927,4.353213787,3.676182032,974696800,0,0
6/28/2007,4.369999886,4.374642849,4.285714149,4.30571413,3.636069298,838143600,0,0
6/29/2007,4.356070995,4.428571224,4.324643135,4.358571053,3.680706978,1137841600,0,0
7/2/2007,4.323214054,4.360356808,4.260714054,4.330714226,3.657180786,994862400,0,0
7/3/2007,4.357142925,4.550000191,4.339285851,4.541786194,3.835426331,1162481600,0,0
7/5/2007,4.599999905,4.748929024,4.596070766,4.741071224,4.003715515,1453051600,0,0
7/6/2007,4.754642963,4.762143135,4.657143116,4.724999905,3.990145683,874694800,0,0
7/9/2007,4.727857113,4.746428967,4.613571167,4.654643059,3.930732965,995820000,0,0
7/10/2007,4.602857113,4.803571224,4.600357056,4.726786137,3.99165225,1255007600,0,0
7/11/2007,4.716785908,4.775000095,4.689642906,4.728213787,3.992858648,821772000,0,0
7/12/2007,4.780356884,4.794285774,4.728213787,4.788214207,4.043529987,704608800,0,0
7/13/2007,4.822500229,4.923213959,4.804286003,4.9189291,4.153912067,907606000,0,0
7/16/2007,4.942500114,4.999286175,4.910714149,4.932143211,4.165074825,936112800,0,0
7/17/2007,4.939286232,4.985713959,4.910714149,4.961071014,4.189501286,709959600,0,0
7/18/2007,4.935357094,4.94428587,4.858571053,4.932857037,4.165676594,756856800,0,0
7/19/2007,5.010714054,5.028929234,4.987500191,5,4.222376823,732891600,0,0
7/20/2007,5.058928967,5.149285793,5,5.133928776,4.335475445,1167773600,0,0
7/23/2007,5.11821413,5.186429024,5.033214092,5.132143021,4.333966732,1036490000,0,0
7/24/2007,4.960000038,5.035714149,4.791070938,4.817500114,4.06826067,1795292800,0,0
7/25/2007,4.905356884,4.941429138,4.821428776,4.902143002,4.139737606,1496182800,0,0
7/26/2007,5.211071014,5.303571224,4.891428947,5.214285851,4.403334618,2186629200,0,0
7/27/2007,5.221070766,5.318571091,5.135000229,5.137499809,4.338491917,1161098400,0,0
7/30/2007,5.154643059,5.194643021,4.984642982,5.051071167,4.26550436,1106988400,0,0
7/31/2007,5.106070995,5.124286175,4.697143078,4.705714226,3.973859787,1762392800,0,0
8/1/2007,4.772857189,4.835000038,4.563213825,4.821428776,4.071577549,1750156800,0,0
8/2/2007,4.880356789,4.891428947,4.791070938,4.874642849,4.116514206,852644800,0,0
8/3/2007,4.830714226,4.85535717,4.696428776,4.708929062,3.976573229,679187600,0,0
8/6/2007,4.746428967,4.8310709,4.58214283,4.830357075,4.079115868,925170400,0,0
8/7/2007,4.81928587,4.901429176,4.736785889,4.822500229,4.072483063,949936400,0,0
8/8/2007,4.884285927,4.88785696,4.714285851,4.786070824,4.041716576,808096800,0,0
8/9/2007,4.682499886,4.75,4.46750021,4.51392889,3.811901331,1125395600,0,0
8/10/2007,4.397142887,4.5625,4.296429157,4.464285851,3.769978285,1410749200,0,0
8/13/2007,4.582857132,4.619643211,4.517857075,4.563929081,3.8541255,752911600,0,0
8/14/2007,4.581786156,4.58214283,4.418213844,4.429643154,3.740723133,739006800,0,0
8/15/2007,4.383571148,4.459286213,4.273213863,4.282143116,3.616164446,992852000,0,0
8/16/2007,4.178928852,4.232142925,3.986428976,4.180356979,3.530208111,1866690000,0,0
8/17/2007,4.357500076,4.410714149,4.279285908,4.359285831,3.681308985,1195062400,0,0
8/20/2007,4.427143097,4.446428776,4.303571224,4.364999771,3.686133862,803317200,0,0
8/21/2007,4.364643097,4.605713844,4.321428776,4.556070805,3.847489595,1303047200,0,0
8/22/2007,4.686429024,4.741071224,4.654643059,4.732500076,3.996478558,1061765600,0,0
8/23/2007,4.753213882,4.762143135,4.634285927,4.681070805,3.953048229,866838000,0,0
8/24/2007,4.661786079,4.834642887,4.636071205,4.83214283,4.080625057,911834000,0,0
8/27/2007,4.76392889,4.809286118,4.717856884,4.723214149,3.988634109,707439600,0,0
8/28/2007,4.678214073,4.728929043,4.522500038,4.529285908,3.824868202,1179365600,0,0
8/29/2007,4.638570786,4.792142868,4.626429081,4.788570881,4.043829441,1166860800,0,0
8/30/2007,4.738214016,4.9375,4.724999905,4.866071224,4.109277248,1435582400,0,0
8/31/2007,4.981785774,4.987500191,4.90749979,4.945713997,4.176533222,876887200,0,0
9/4/2007,4.997857094,5.204642773,4.99428606,5.148571014,4.347840309,1316842800,0,0
9/5/2007,5.177499771,5.208570957,4.860713959,4.884285927,4.124660492,2328222400,0,0
9/6/2007,4.841429234,4.913214207,4.739643097,4.821785927,4.07187891,1901261600,0,0
9/7/2007,4.714643002,4.724999905,4.642857075,4.7060709,3.974160433,1430576000,0,0
9/10/2007,4.892499924,4.929999828,4.783928871,4.882500172,4.123148918,1487838800,0,0
9/11/2007,4.925000191,4.939286232,4.776785851,4.838929176,4.086354733,971885600,0,0
9/12/2007,4.856785774,4.978570938,4.848214149,4.887499809,4.127372742,1022770000,0,0
9/13/2007,4.958213806,4.964285851,4.880356789,4.900000095,4.137927532,656163200,0,0
9/14/2007,4.877500057,4.963571072,4.864285946,4.957499981,4.186486244,607320000,0,0
9/17/2007,4.963929176,5.021070957,4.914286137,4.94321394,4.174420834,793371600,0,0
9/18/2007,4.966429234,5.101786137,4.922500134,5.032856941,4.250123501,1064089600,0,0
9/19/2007,5.107857227,5.112856865,4.978570938,5.027500153,4.245599747,1026880400,0,0
9/20/2007,5.005356789,5.063929081,4.975714207,5.011071205,4.2317276,691840800,0,0
9/21/2007,5.040713787,5.166070938,5.011071205,5.148213863,4.347538948,1138880400,0,0
9/24/2007,5.240356922,5.351786137,5.237500191,5.295713902,4.472099304,1052161600,0,0
9/25/2007,5.24428606,5.472143173,5.243570805,5.470714092,4.61988306,1192550800,0,0
9/26/2007,5.516786098,5.535714149,5.401785851,5.4560709,4.607515335,975268000,0,0
9/27/2007,5.491786003,5.5185709,5.440000057,5.517857075,4.659693718,658198800,0,0
9/28/2007,5.480000019,5.521429062,5.455357075,5.481070995,4.628629208,615101200,0,0
10/1/2007,5.522500038,5.621786118,5.461785793,5.583570957,4.71518755,837068400,0,0
10/2/2007,5.591071129,5.663928986,5.567500114,5.658928871,4.77882576,792069600,0,0
10/3/2007,5.635000229,5.684999943,5.607500076,5.639999866,4.762840748,692518400,0,0
10/4/2007,5.642857075,5.645713806,5.482142925,5.579999924,4.712171078,656958400,0,0
10/5/2007,5.656071186,5.770713806,5.632143021,5.766070843,4.86930418,943471200,0,0
10/8/2007,5.838929176,5.996786118,5.820356846,5.996786118,5.064137936,835928800,0,0
10/9/2007,6.078570843,6.11107111,5.952857018,5.994999886,5.0626297,1104286400,0,0
10/10/2007,5.983929157,5.995714188,5.914286137,5.956786156,5.030357361,667590000,0,0
10/11/2007,6.053214073,6.138570786,5.471786022,5.7939291,4.892829895,1643992000,0,0
10/12/2007,5.821785927,5.974286079,5.778571129,5.973214149,5.044231415,988176000,0,0
10/15/2007,5.999286175,6.056070805,5.839285851,5.963571072,5.036087513,1077930000,0,0
10/16/2007,5.91214323,6.077857018,5.898213863,6.056428909,5.11450386,1067830400,0,0
10/17/2007,6.167500019,6.179999828,6.042142868,6.169642925,5.210110664,1127613200,0,0
10/18/2007,6.125,6.221070766,6.108929157,6.196428776,5.232730865,823676000,0,0
10/19/2007,6.222856998,6.236785889,6.071428776,6.086429119,5.139839649,1291780000,0,0
10/22/2007,6.083929062,6.246428967,6.070000172,6.227142811,5.258667469,1649499600,0,0
10/23/2007,6.734285831,6.735713959,6.527143002,6.648571014,5.614552975,1795164000,0,0
10/24/2007,6.636071205,6.686070919,6.401429176,6.640357018,5.607617378,1288481600,0,0
10/25/2007,6.602499962,6.639286041,6.487856865,6.527856827,5.512613297,973602000,0,0
10/26/2007,6.617499828,6.620357037,6.531428814,6.596428871,5.570520878,706876800,0,0
10/29/2007,6.623213768,6.663928986,6.596428871,6.610356808,5.582283974,540554000,0,0
10/30/2007,6.649285793,6.763214111,6.597499847,6.678571224,5.639888763,939414000,0,0
10/31/2007,6.701070786,6.789999962,6.60535717,6.783928871,5.728861809,833310800,0,0
11/1/2007,6.735713959,6.789286137,6.428571224,6.69428587,5.653158665,805036400,0,0
11/2/2007,6.757500172,6.765714169,6.553214073,6.709642887,5.666127682,1002114400,0,0
11/5/2007,6.617499828,6.748570919,6.579999924,6.649285793,5.615156651,804176800,0,0
11/6/2007,6.680356979,6.857142925,6.616786003,6.84964323,5.78435421,954727200,0,0
11/7/2007,6.807499886,6.881429195,6.647500038,6.653571129,5.618775845,994327600,0,0
11/8/2007,6.666786194,6.675000191,5.991786003,6.266786098,5.292145729,1890378000,0,0
11/9/2007,6.112500191,6.254285812,5.90035677,5.906071186,4.987531662,1526380800,0,0
11/12/2007,5.902856827,5.989285946,5.379642963,5.491428852,4.637376308,1769065200,0,0
11/13/2007,5.744643211,6.1064291,5.491428852,6.070000172,5.125965118,1739446800,0,0
11/14/2007,6.327143192,6.341785908,5.847856998,5.932499886,5.009850025,1449168000,0,0
11/15/2007,5.942500114,6.05678606,5.724999905,5.867856979,4.955260277,1487410400,0,0
11/16/2007,5.903571129,5.965000153,5.690357208,5.942500114,5.018292904,1383494000,0,0
11/19/2007,5.932143211,6.007143021,5.789286137,5.85535717,4.944704056,1154428800,0,0
11/20/2007,5.916786194,6.135356903,5.840356827,6.030356884,5.092488289,1543642800,0,0
11/21/2007,5.922856808,6.155356884,5.881071091,6.016428947,5.080725193,1217809600,0,0
11/23/2007,6.142857075,6.14464283,6.0625,6.126429081,5.17361927,465757600,0,0
11/26/2007,6.199643135,6.3310709,6.155356884,6.16214323,5.203776836,1305754800,0,0
11/27/2007,6.257856846,6.278213978,6.071785927,6.24321413,5.272241592,1317030400,0,0
11/28/2007,6.315000057,6.449999809,6.262499809,6.436429024,5.435403824,1150912000,0,0
11/29/2007,6.408214092,6.613214016,6.398213863,6.581786156,5.558156967,1050926800,0,0
11/30/2007,6.690713882,6.703570843,6.41785717,6.507856846,5.495724201,1187802000,0,0
12/3/2007,6.494999886,6.57642889,6.346428871,6.38785696,5.394388199,961469600,0,0
12/4/2007,6.326786041,6.460713863,6.321071148,6.421785831,5.423039436,773799600,0,0
12/5/2007,6.531785965,6.642857075,6.514643192,6.625,5.594650269,892402000,0,0
12/6/2007,6.649642944,6.789286137,6.647142887,6.783928871,5.728861809,899810800,0,0
12/7/2007,6.804999828,6.963929176,6.715713978,6.939286232,5.86005497,1066066400,0,0
12/10/2007,6.913928986,6.987856865,6.88178587,6.936070919,5.857339859,722377600,0,0
12/11/2007,6.955357075,7.029643059,6.692500114,6.733571053,5.686333656,1110925200,0,0
12/12/2007,6.908570766,6.945713997,6.634285927,6.816429138,5.756305218,1225660800,0,0
12/13/2007,6.792500019,6.861429214,6.707857132,6.851070881,5.785560131,864617600,0,0
12/14/2007,6.798929214,6.900000095,6.769286156,6.79964304,5.742129803,674312800,0,0
12/17/2007,6.811429024,6.880356789,6.534999847,6.585713863,5.561471939,1024693600,0,0
12/18/2007,6.661428928,6.690357208,6.378571033,6.534999847,5.518645763,1222603200,0,0
12/19/2007,6.534999847,6.594285965,6.460713863,6.539999962,5.52286911,827478400,0,0
12/20/2007,6.622499943,6.708213806,6.547500134,6.686070919,5.646221161,774057200,0,0
12/21/2007,6.789999962,6.925356865,6.781785965,6.925356865,5.848294258,993960800,0,0
12/24/2007,6.965356827,7.118928909,6.956786156,7.099999905,5.9957757,480202800,0,0
12/26/2007,7.107500076,7.177143097,7.029285908,7.10535717,6.000297546,703732400,0,0
12/27/2007,7.10535717,7.248570919,7.064286232,7.091785908,5.988837719,795527600,0,0
12/28/2007,7.163928986,7.198571205,7.031428814,7.136785984,6.026837826,699647200,0,0
12/31/2007,7.125,7.160714149,7.0625,7.074285984,5.974061489,539333200,0,0
1/2/2008,7.116786003,7.152143002,6.876786232,6.958570957,5.876341343,1079178800,0,0
1/3/2008,6.978929043,7.04964304,6.88178587,6.961785793,5.879055977,842066400,0,0
1/4/2008,6.837500095,6.892857075,6.38892889,6.430356979,5.430277824,1455832000,0,0
1/7/2008,6.473214149,6.557143211,6.079642773,6.344285965,5.357595444,2072193200,0,0
1/8/2008,6.433570862,6.516428947,6.099999905,6.116071224,5.164869785,1523816000,0,0
1/9/2008,6.117856979,6.410714149,6.010714054,6.407143116,5.410674095,1813882000,0,0
1/10/2008,6.342143059,6.464285851,6.264643192,6.357857227,5.369053364,1482975200,0,0
1/11/2008,6.285714149,6.351786137,6.071428776,6.167500019,5.208300114,1232285600,0,0
1/14/2008,6.340000153,6.407856941,6.256071091,6.385000229,5.391975403,1100450400,0,0
1/15/2008,6.347143173,6.400713921,5.88071394,6.03714323,5.098218918,2343278000,0,0
1/16/2008,5.901071072,6.036070824,5.596428871,5.70142889,4.814713478,2213845200,0,0
1/17/2008,5.768214226,5.905714035,5.657856941,5.746070862,4.852415562,1757859600,0,0
1/18/2008,5.77535677,5.919642925,5.70035696,5.76285696,4.8665905,1724343600,0,0
1/22/2008,5.287857056,5.713571072,5.214285851,5.558570862,4.694076538,2434754000,0,0
1/23/2008,4.863928795,5,4.505000114,4.966785908,4.194326878,3372969600,0,0
1/24/2008,4.999642849,5.025000095,4.714643002,4.842856884,4.089672089,2005866800,0,0
1/25/2008,4.963929176,4.96750021,4.628929138,4.643214226,3.921080589,1554739200,0,0
1/28/2008,4.577143192,4.757143021,4.516070843,4.643214226,3.921080589,1474844000,0,0
1/29/2008,4.683928967,4.742499828,4.608929157,4.697856903,3.967224598,1099982800,0,0
1/30/2008,4.691785812,4.837500095,4.642857075,4.720714092,3.986526251,1243051600,0,0
1/31/2008,4.623213768,4.880356789,4.621428967,4.834286213,4.082434654,1345674400,0,0
2/1/2008,4.865714073,4.878213882,4.720714092,4.776785851,4.033878326,1010744000,0,0
2/4/2008,4.793213844,4.853570938,4.693571091,4.701786041,3.970543146,899234000,0,0
2/5/2008,4.658214092,4.785714149,4.603570938,4.619999886,3.90147686,1141042000,0,0
2/6/2008,4.672500134,4.711429119,4.348928928,4.357142925,3.679499149,1573272400,0,0
2/7/2008,4.284643173,4.456429005,4.188213825,4.329999924,3.656577826,2083331600,0,0
2/8/2008,4.360000134,4.489285946,4.342856884,4.4814291,3.784455538,1355972800,0,0
2/11/2008,4.571785927,4.642142773,4.54285717,4.623213768,3.904189825,1201432400,0,0
2/12/2008,4.66785717,4.678571224,4.414999962,4.459286213,3.765756369,1225980000,0,0
2/13/2008,4.524285793,4.635000229,4.486785889,4.621428967,3.902682066,968534000,0,0
2/14/2008,4.621428967,4.671429157,4.536070824,4.552143097,3.844172478,954097200,0,0
2/15/2008,4.509643078,4.538570881,4.43071413,4.451070786,3.75881958,901300400,0,0
2/19/2008,4.499642849,4.526785851,4.337142944,4.363571167,3.684927702,1005046000,0,0
2/20/2008,4.364285946,4.449999809,4.345714092,4.422142982,3.734390259,967439200,0,0
2/21/2008,4.501786232,4.516786098,4.316429138,4.340713978,3.665625334,938114800,0,0
2/22/2008,4.374286175,4.375357151,4.138214111,4.266428947,3.602892637,1529878000,0,0
2/25/2008,4.235356808,4.291786194,4.166429043,4.276429176,3.611339331,1256774400,0,0
2/26/2008,4.20142889,4.324643135,4.122857094,4.255356789,3.593543291,1504888000,0,0
2/27/2008,4.222499847,4.39464283,4.21750021,4.391428947,3.708452225,1475138000,0,0
2/28/2008,4.54285717,4.721428871,4.491786003,4.639643192,3.918063641,1618254400,0,0
2/29/2008,4.617499828,4.65035677,4.45714283,4.465000153,3.770581722,1255480800,0,0
3/3/2008,4.44428587,4.499286175,4.214285851,4.347499847,3.67135644,1593043200,0,0
3/4/2008,4.356785774,4.460000038,4.300000191,4.450714111,3.758517742,1785383600,0,0
3/5/2008,4.413570881,4.469285965,4.366071224,4.446071148,3.754596949,1221836000,0,0
3/6/2008,4.45035696,4.553571224,4.314642906,4.318929195,3.647229195,1473698800,0,0
3/7/2008,4.300356865,4.392142773,4.251786232,4.366071224,3.687040567,1230462800,0,0
3/10/2008,4.3564291,4.409286022,4.263214111,4.274642944,3.609830379,999588800,0,0
3/11/2008,4.432143211,4.552856922,4.357142925,4.548213959,3.840853453,1163943200,0,0
3/12/2008,4.53714323,4.595714092,4.470356941,4.501070976,3.801043034,1059629200,0,0
3/13/2008,4.432143211,4.625,4.392857075,4.56928587,3.858648062,1262102800,0,0
3/14/2008,4.638570786,4.653571129,4.435713768,4.521786213,3.818535566,1156640800,0,0
3/17/2008,4.376786232,4.59250021,4.376786232,4.526071072,3.822154522,1072598800,0,0
3/18/2008,4.613571167,4.75,4.595356941,4.743570805,4.005827904,1205120000,0,0
3/19/2008,4.754285812,4.796071053,4.631071091,4.631071091,3.910824299,1010536800,0,0
3/20/2008,4.682857037,4.760356903,4.613571167,4.759643078,4.019401073,908787600,0,0
3/24/2008,4.786070824,5.030356884,4.772857189,4.983213902,4.208201885,1066920400,0,0
3/25/2008,4.998570919,5.110713959,4.904643059,5.034999847,4.251933575,1052391200,0,0
3/26/2008,5.031071186,5.204999924,5.022857189,5.18071413,4.374982834,1182084400,0,0
3/27/2008,5.176785946,5.189642906,4.999642849,5.008928776,4.229917049,999829600,0,0
3/28/2008,5.064286232,5.166070938,5.057143211,5.107500076,4.313156128,714610400,0,0
3/31/2008,5.116786003,5.203928947,5.090000153,5.125,4.327935696,768065200,0,0
4/1/2008,5.224999905,5.34499979,5.128929138,5.340356827,4.509799004,1032567200,0,0
4/2/2008,5.313570976,5.400000095,5.208929062,5.267499924,4.448272705,1044968400,0,0
4/3/2008,5.252142906,5.486785889,5.25,5.414642811,4.572530746,1051568000,0,0
4/4/2008,5.435357094,5.52535677,5.383928776,5.467143059,4.616868019,854417200,0,0
4/7/2008,5.576070786,5.703214169,5.539642811,5.567500114,4.701616287,1158326400,0,0
4/8/2008,5.483929157,5.587500095,5.440000057,5.458570957,4.609627724,1014294400,0,0
4/9/2008,5.475357056,5.496070862,5.373570919,5.408570766,4.56740427,873398400,0,0
4/10/2008,5.397500038,5.550714016,5.378571033,5.51964283,4.661201477,955763200,0,0
4/11/2008,5.454286098,5.474999905,5.228570938,5.255000114,4.437717438,1210076000,0,0
4/14/2008,5.241786003,5.330357075,5.16214323,5.277856827,4.457019806,845087600,0,0
4/15/2008,5.335713863,5.347143173,5.204286098,5.299285889,4.475114822,698037200,0,0
4/16/2008,5.418570995,5.503571033,5.379285812,5.489285946,4.635567665,795774000,0,0
4/17/2008,5.506071091,5.571428776,5.476786137,5.517499924,4.65939188,704267200,0,0
4/18/2008,5.682857037,5.795000076,5.656428814,5.751429081,4.856937885,1026765600,0,0
4/21/2008,5.793213844,6.017857075,5.777143002,6.00571394,5.071677208,1039152800,0,0
4/22/2008,5.978570938,6,5.646070957,5.721428871,4.831604004,1439572400,0,0
4/23/2008,5.858929157,5.887143135,5.752857208,5.817500114,4.912734509,1504190800,0,0
4/24/2008,5.90500021,6.070713997,5.685357094,6.033570766,5.095200062,1696066400,0,0
4/25/2008,6.096428871,6.110713959,5.943571091,6.061786175,5.119028091,992474000,0,0
4/28/2008,6.0625,6.205357075,6.040357113,6.151429176,5.194730759,787214400,0,0
4/29/2008,6.11107111,6.273571014,6.080357075,6.251786232,5.279478073,923476400,0,0
4/30/2008,6.292500019,6.428571224,6.175714016,6.212500095,5.246301651,1139524400,0,0
5/1/2008,6.248570919,6.428571224,6.244999886,6.428571224,5.428770065,903576800,0,0
5/2/2008,6.435357094,6.497142792,6.376786232,6.462142944,5.457119942,1006082000,0,0
5/5/2008,6.497142792,6.61821413,6.466071129,6.597499847,5.571424007,854557200,0,0
5/6/2008,6.59499979,6.682857037,6.506429195,6.666429043,5.629633904,918870400,0,0
5/7/2008,6.64464283,6.721428871,6.447856903,6.521070957,5.506883621,1157133600,0,0
5/8/2008,6.563213825,6.660714149,6.538214207,6.609285831,5.58137846,899085600,0,0
5/9/2008,6.541429043,6.580357075,6.477499962,6.551785946,5.532820225,673072400,0,0
5/12/2008,6.614643097,6.745357037,6.530356884,6.71999979,5.674874306,818563200,0,0
5/13/2008,6.73607111,6.837500095,6.709286213,6.784286022,5.729162216,823236400,0,0
5/14/2008,6.829642773,6.865714073,6.627500057,6.652143002,5.617570877,916823600,0,0
5/15/2008,6.671785831,6.782143116,6.578570843,6.776071072,5.722223282,873208000,0,0
5/16/2008,6.789642811,6.796429157,6.678571224,6.700714111,5.658587933,765769200,0,0
5/19/2008,6.709286213,6.738928795,6.474999905,6.557143211,5.537344456,945820400,0,0
5/20/2008,6.493570805,6.648571014,6.432857037,6.639286041,5.606712818,969850000,0,0
5/21/2008,6.631071091,6.712500095,6.294642925,6.363928795,5.374179363,1157657200,0,0
5/22/2008,6.402143002,6.476070881,6.142857075,6.323214054,5.339797974,1206735600,0,0
5/23/2008,6.4560709,6.499642849,6.349999905,6.470356941,5.464055538,906917200,0,0
5/27/2008,6.526785851,6.658214092,6.49428606,6.658214092,5.6226964,789905200,0,0
5/28/2008,6.69321394,6.712500095,6.561429024,6.678928852,5.640189648,743979600,0,0
5/29/2008,6.670000076,6.721428871,6.625,6.667500019,5.63053751,647186400,0,0
5/30/2008,6.694643021,6.769286156,6.692142963,6.741071224,5.692667484,610184400,0,0
6/2/2008,6.735713959,6.773213863,6.590356827,6.646429062,5.612747192,679840000,0,0
6/3/2008,6.67357111,6.721428871,6.512143135,6.620357037,5.590728283,750520400,0,0
6/4/2008,6.572143078,6.68178606,6.5439291,6.613928795,5.585298061,726983600,0,0
6/5/2008,6.65500021,6.78000021,6.632143021,6.765357018,5.713177204,755445600,0,0
6/6/2008,6.714285851,6.783928871,6.626786232,6.630000114,5.598870277,966422800,0,0
6/9/2008,6.59964323,6.605000019,6.276785851,6.48607111,5.477325916,1888392800,0,0
6/10/2008,6.446785927,6.670713902,6.3935709,6.630000114,5.598870277,1140941200,0,0
6/11/2008,6.583570957,6.642857075,6.413928986,6.457499981,5.453197479,961550800,0,0
6/12/2008,6.481785774,6.521429062,6.114285946,6.187857151,5.225492477,1308333600,0,0
6/13/2008,6.130000114,6.21999979,5.903929234,6.156071186,5.198648453,1345957200,0,0
6/16/2008,6.117856979,6.353570938,6.038214207,6.315713882,5.333463192,1051730400,0,0
6/17/2008,6.360713959,6.499642849,6.336071014,6.479642868,5.471897602,899656800,0,0
6/18/2008,6.468571186,6.507143021,6.333929062,6.383928776,5.391070366,811468000,0,0
6/19/2008,6.376786232,6.512143135,6.314286232,6.460713863,5.45591259,791949200,0,0
6/20/2008,6.405356884,6.464285851,6.25,6.259643078,5.286113739,888367200,0,0
6/23/2008,6.240714073,6.281428814,6.127142906,6.184286118,5.222476482,645780800,0,0
6/24/2008,6.156071186,6.277856827,6.129642963,6.1875,5.225191116,621947200,0,0
6/25/2008,6.23607111,6.386785984,6.210000038,6.335357189,5.350050449,644450800,0,0
6/26/2008,6.216785908,6.24428606,6.000357151,6.009285927,5.07469368,869610000,0,0
6/27/2008,5.946785927,6.091785908,5.862500191,6.074643135,5.12988472,1042249600,0,0
6/30/2008,6.078214169,6.142857075,5.950714111,5.980000019,5.049962997,684196800,0,0
7/1/2008,5.865356922,6.239999771,5.857142925,6.238571167,5.268317223,1111280800,0,0
7/2/2008,6.257143021,6.337500095,6.006429195,6.006429195,5.072281361,837519200,0,0
7/3/2008,6.05678606,6.148929119,5.919642925,6.075714111,5.13079071,523362000,0,0
7/7/2008,6.184286118,6.326070786,6.139286041,6.25571394,5.282794952,820391600,0,0
7/8/2008,6.264286041,6.41785717,6.169285774,6.412499905,5.415197372,888350400,0,0
7/9/2008,6.435713768,6.461071014,6.219285965,6.223214149,5.255351543,895776000,0,0
7/10/2008,6.247142792,6.333570957,6.120357037,6.308214188,5.327132702,840688800,0,0
7/11/2008,6.266786098,6.32535696,6.107142925,6.163570881,5.204983234,930011600,0,0
7/14/2008,6.401429176,6.403571129,6.181428909,6.210000038,5.244190693,886054400,0,0
7/15/2008,6.159999847,6.204999924,5.942500114,6.058570862,5.116312027,1040043200,0,0
7/16/2008,6.078570843,6.176071167,6.021429062,6.171785831,5.211920738,747790400,0,0
7/17/2008,6.217856884,6.249286175,6.121070862,6.136071205,5.181760788,757526000,0,0
7/18/2008,6.0185709,6.058928967,5.892857075,5.898213863,4.980895996,868414400,0,0
7/21/2008,5.960713863,5.982142925,5.754285812,5.938929081,5.015279293,1360469600,0,0
7/22/2008,5.321428776,5.812857151,5.233213902,5.786428928,4.886495113,1879592400,0,0
7/23/2008,5.892499924,6.013214111,5.769999981,5.937857151,5.014373779,1061768400,0,0
7/24/2008,5.868570805,5.902143002,5.658928871,5.679643154,4.796319008,839619200,0,0
7/25/2008,5.728570938,5.821428776,5.666070938,5.789999962,4.889512062,633637200,0,0
7/28/2008,5.797856808,5.802499771,5.500713825,5.514286041,4.65667963,780712800,0,0
7/29/2008,5.550356865,5.694643021,5.487500191,5.610000134,4.737505913,684070800,0,0
7/30/2008,5.635000229,5.731785774,5.574285984,5.710000038,4.821953297,725183200,0,0
7/31/2008,5.626429081,5.79285717,5.6064291,5.676785946,4.793906212,637498400,0,0
8/1/2008,5.710713863,5.713929176,5.5625,5.59499979,4.724839687,544639200,0,0
8/4/2008,5.592856884,5.639286041,5.461071014,5.472499847,4.621391296,592527600,0,0
8/5/2008,5.550714016,5.742856979,5.529285908,5.73714304,4.844876289,688371600,0,0
8/6/2008,5.713213921,5.978570938,5.642857075,5.863928795,4.951944351,791408800,0,0
8/7/2008,5.811070919,5.933928967,5.767857075,5.841785908,4.933241367,672372400,0,0
